date,open,high,low,close,adjClose,volume
2018-11-08,0.49745,0.5222,0.48974,0.50448,0.493508,686221000
2018-11-09,0.50449,0.51776,0.49564,0.50938,0.500668,509865000
2018-11-10,0.50946,0.5121,0.4921,0.51004,0.506698,328038000
2018-11-11,0.50147,0.5352,0.49674,0.52404,0.505913,292675000
2018-11-12,0.52395,0.53429,0.49544,0.51795,0.517165,605042000
2018-11-13,0.5173,0.52,0.4,0.45856,0.510112,521675000
2018-11-14,0.45707,0.49489,0.41486,0.48946,0.474372,980604000
2018-11-15,0.48955,0.495,0.456,0.4783,0.481708,965997000
2018-11-16,0.46576,0.5048,0.4607,0.4981,0.471609,593572000
2018-11-17,0.49789,0.53127,0.48557,0.5167,0.491654,607453000
2018-11-18,0.5159,0.5168,0.46,0.46582,0.510473,884280000
2018-11-19,0.48273,0.5104,0.40001,0.44333,0.478166,1297340000
2018-11-20,0.44397,0.4703,0.405,0.45299,0.434726,1538310000
2018-11-21,0.45341,0.4573,0.41521,0.42749,0.447651,858303000
2018-11-22,0.42698,0.4364,0.38827,0.4147,0.42608,480044000
2018-11-23,0.41461,0.42873,0.354,0.38021,0.407428,774083000
2018-11-24,0.38,0.3964,0.31123,0.36874,0.375336,626279000
2018-11-25,0.382,0.3991,0.33108,0.35121,0.374551,1296590000
2018-11-26,0.35124,0.38,0.33461,0.36618,0.355451,1032000000
2018-11-27,0.36606,0.40794,0.3556,0.3938,0.360163,600169000
2018-11-28,0.39557,0.39845,0.36666,0.3832,0.390557,774818000
2018-11-29,0.38399,0.3872,0.34899,0.36555,0.379562,629900577
2018-11-30,0.35805,0.38305,0.35261,0.37701,0.362455,512041152
2018-12-01,0.37672,0.38585,0.35901,0.37191,0.372906,397266566
2018-12-02,0.37191,0.3771,0.33449,0.34986,0.367627,335732170
2018-12-03,0.34941,0.3762,0.33438,0.35483,0.348754,392651603
2018-12-04,0.35421,0.3679,0.33201,0.33949,0.352231,445334425
2018-12-05,0.33884,0.3506,0.30001,0.31065,0.338242,400526135
2018-12-06,0.31079,0.3196,0.286,0.3098,0.310936,517551018
2018-12-07,0.3057,0.34078,0.29,0.31073,0.301997,667331347
2018-12-08,0.31059,0.3298,0.29609,0.3194,0.307269,463529471
2018-12-09,0.30741,0.3235,0.29115,0.29761,0.31337,430122747
2018-12-10,0.3108,0.322,0.29001,0.29678,0.303766,386627711
2018-12-11,0.304,0.324,0.29429,0.3155,0.301345,394872461
2018-12-12,0.31274,0.3168,0.29026,0.30409,0.307323,370325300
2018-12-13,0.296,0.307,0.27953,0.29381,0.300026,303413883
2018-12-14,0.29382,0.2992,0.27795,0.29043,0.28879,320266797
2018-12-15,0.28117,0.30484,0.28033,0.28343,0.285883,277696890
2018-12-16,0.28338,0.34895,0.28112,0.33783,0.287929,316135928
2018-12-17,0.32604,0.36183,0.32018,0.36182,0.328453,639336585
2018-12-18,0.36182,0.4062,0.34167,0.35786,0.350162,753758217
2018-12-19,0.35786,0.40181,0.34152,0.38736,0.351956,1041279272
2018-12-20,0.37412,0.39865,0.34554,0.36663,0.378199,1006287680
2018-12-21,0.36663,0.37694,0.3441,0.37303,0.35857,724747471
2018-12-22,0.37273,0.39652,0.35649,0.37995,0.362308,487175830
2018-12-23,0.36828,0.46669,0.36828,0.4065,0.37127,634162707
2018-12-24,0.4144,0.41709,0.36131,0.39234,0.406799,1688430313
2018-12-25,0.39287,0.40503,0.355,0.38774,0.380872,955306080
2018-12-26,0.38804,0.38989,0.32615,0.34762,0.378693,690588635
2018-12-27,0.34773,0.3959,0.33085,0.38982,0.341162,575821047
2018-12-28,0.38982,0.39958,0.35405,0.3751,0.376852,765420103
2018-12-29,0.37546,0.38268,0.3523,0.38236,0.367252,617892297
2018-12-30,0.36735,0.38961,0.3432,0.36131,0.369581,486955034
2018-12-31,0.36131,0.37736,0.34394,0.364,0.352706,501793515
2019-01-01,0.3618,0.39307,0.35504,0.38683,0.364771,449347622
2019-01-02,0.37103,0.3876,0.34922,0.36734,0.375243,543216669
2019-01-03,0.36734,0.37434,0.345,0.3563,0.360224,438873803
2019-01-04,0.35478,0.37823,0.34724,0.3495,0.356747,450633876
2019-01-05,0.34926,0.38498,0.347,0.36492,0.355275,452090239
2019-01-06,0.36543,0.38608,0.35553,0.3734,0.368395,492558794
2019-01-07,0.36192,0.3825,0.3555,0.37428,0.364347,499028522
2019-01-08,0.37429,0.3799,0.3577,0.37601,0.365315,499493490
2019-01-09,0.3678,0.405,0.31676,0.32785,0.37089,455908708
2019-01-10,0.32786,0.34495,0.32244,0.33597,0.332652,839535352
2019-01-11,0.32839,0.341,0.3244,0.33593,0.332904,501054509
2019-01-12,0.33568,0.341,0.31099,0.32161,0.3288,376386863
2019-01-13,0.313,0.34788,0.3129,0.3316,0.317863,452358902
2019-01-14,0.33961,0.34312,0.3186,0.33123,0.333766,545540174
2019-01-15,0.3312,0.34188,0.321,0.3259,0.327179,429283720
2019-01-16,0.32721,0.33788,0.3203,0.32723,0.329701,438731638
2019-01-17,0.33425,0.33513,0.315,0.32757,0.329353,433446502
2019-01-18,0.32758,0.34994,0.3195,0.33531,0.324277,376280714
2019-01-19,0.32797,0.33797,0.31,0.31684,0.331001,420070097
2019-01-20,0.31742,0.3271,0.31315,0.31828,0.321177,407205881
2019-01-21,0.3223,0.32708,0.30463,0.3235,0.32079,363940431
2019-01-22,0.31793,0.32586,0.3123,0.32045,0.319491,434125854
2019-01-23,0.32026,0.32612,0.31,0.3154,0.316492,375671478
2019-01-24,0.3155,0.32467,0.30971,0.313677,0.317598,344960253
2019-01-25,0.31943,0.32529,0.31072,0.312208,0.317165,360076505
2019-01-26,0.3185,0.31919,0.30098,0.306152,0.314235,346413648
2019-01-27,0.31,0.31159,0.27735,0.2977,0.309439,362599965
2019-01-28,0.29181,0.2997,0.28055,0.29239,0.294863,584796818
2019-01-29,0.286794,0.33298,0.28272,0.32745,0.289558,454631055
2019-01-30,0.32745,0.3428,0.30113,0.30739,0.320461,753787392
2019-01-31,0.30739,0.31741,0.29306,0.31253,0.310036,780304474
2019-02-01,0.31253,0.31884,0.301,0.3157,0.308517,564486615
2019-02-02,0.31583,0.31768,0.294,0.3058,0.310912,429425320
2019-02-03,0.29817,0.30939,0.2935,0.30148,0.302352,438357004
2019-02-04,0.299163,0.30604,0.2922,0.3034,0.300198,418384497
2019-02-05,0.3037,0.30462,0.285,0.29389,0.299239,424722760
2019-02-06,0.28568,0.29896,0.28516,0.29497,0.290727,456205130
2019-02-07,0.28791,0.3259,0.28632,0.31746,0.291618,368034283
2019-02-08,0.30927,0.32144,0.30403,0.312006,0.311683,683014535
2019-02-09,0.312178,0.31731,0.29603,0.309236,0.311284,461638795
2019-02-10,0.30657,0.31559,0.29769,0.29885,0.309909,495640831
2019-02-11,0.29885,0.31428,0.2939,0.304574,0.302741,474495062
2019-02-12,0.31086,0.3189,0.295,0.30905,0.30519,472806810
2019-02-13,0.30906,0.31157,0.297,0.29768,0.304284,494653115
2019-02-14,0.29768,0.31292,0.29373,0.301219,0.301909,418928960
2019-02-15,0.29882,0.3095,0.29615,0.300477,0.301759,426310729
2019-02-16,0.300463,0.315,0.29282,0.303115,0.301703,379011431
2019-02-17,0.29951,0.33753,0.29757,0.3288,0.30337,427237164
2019-02-18,0.31868,0.35499,0.31752,0.32906,0.321568,887187377
2019-02-19,0.322985,0.34216,0.31617,0.33822,0.323768,1135384190
2019-02-20,0.3285,0.34118,0.31361,0.3173,0.33288,777173685
2019-02-21,0.320214,0.33111,0.31148,0.32841,0.321291,634536385
2019-02-22,0.320734,0.34291,0.31563,0.34046,0.321904,570898964
2019-02-23,0.34044,0.35178,0.293365,0.30391,0.33262,638747256
2019-02-24,0.297485,0.34744,0.29553,0.33533,0.301443,1117884486
2019-02-25,0.33533,0.34277,0.31053,0.316,0.32851,1060838440
2019-02-26,0.316304,0.32723,0.298,0.3093,0.319477,881257178
2019-02-27,0.30893,0.32532,0.305,0.3142,0.313106,716326029
2019-02-28,0.31296,0.33192,0.30925,0.3151,0.315078,734041245
2019-03-01,0.31424,0.3252,0.30824,0.3214,0.317312,752723591
2019-03-02,0.31385,0.32299,0.30669999,0.3095,0.315126,604560086
2019-03-03,0.3095,0.31914,0.297,0.3091,0.312554,548503372
2019-03-04,0.302061,0.32556,0.29973,0.3141,0.305133,647905632
2019-03-05,0.3227,0.32948,0.30814,0.3236,0.316507,786832982
2019-03-06,0.31462,0.3268,0.31075999,0.313029,0.317031,750399371
2019-03-07,0.3112,0.3232,0.302,0.31424,0.314766,716447226
2019-03-08,0.30594,0.3249,0.3051,0.32019,0.310087,680461375
2019-03-09,0.31199,0.32451,0.3059,0.31919,0.313826,763946051
2019-03-10,0.3116,0.32076,0.30544,0.31646,0.313107,620043949
2019-03-11,0.30858,0.31776,0.303,0.310043,0.311065,671951311
2019-03-12,0.30798,0.339,0.30567,0.32012,0.310201,581106367
2019-03-13,0.3126,0.323,0.29521,0.310904,0.314098,827163024
2019-03-14,0.31721,0.32413,0.308,0.314687,0.312955,706966032
2019-03-15,0.31252,0.32977,0.3024,0.31787,0.315052,636037517
2019-03-16,0.31701,0.32588,0.3104,0.32256,0.320468,759396360
2019-03-17,0.31382,0.32666,0.3089,0.3134,0.317612,530234054
2019-03-18,0.31293,0.32384,0.30929,0.32314,0.31744,692176696
2019-03-19,0.31438,0.32937,0.3019,0.3173,0.319281,672954616
2019-03-20,0.3168,0.326,0.30047,0.309877,0.31961,794566633
2019-03-21,0.3089,0.31753,0.3056,0.3099,0.312718,824129023
2019-03-22,0.31,0.3175,0.30754,0.316,0.311541,687711343
2019-03-23,0.30995,0.31596,0.30261,0.306,0.312359,611853725
2019-03-24,0.30585,0.31236,0.29791,0.3012,0.308992,649754894
2019-03-25,0.30082,0.30699,0.275,0.30663,0.304055,750245385
2019-03-26,0.30101,0.31599,0.29786,0.30853,0.30506,761000017
2019-03-27,0.30847,0.31483,0.30291,0.31135,0.312465,781951318
2019-03-28,0.30453,0.31579,0.3027,0.30714,0.309246,677929379
2019-03-29,0.307799,0.32392,0.30616,0.31602,0.307929,854583316
2019-03-30,0.31005,0.31647,0.30628,0.30811,0.310632,929122633
2019-03-31,0.30801,0.31922,0.30651,0.312408,0.309229,652757652
2019-04-01,0.31249,0.3628,0.31,0.35542,0.312747,836123225
2019-04-02,0.350205,0.3882,0.3155,0.3437,0.351499,2400198268
2019-04-03,0.34238,0.35148,0.324852,0.331,0.342234,2544122431
2019-04-04,0.33002,0.38353,0.329959,0.36711,0.332513,1599115419
2019-04-05,0.36307,0.36851,0.346332,0.35619,0.361803,2359353481
2019-04-06,0.352683,0.371,0.34989,0.3627,0.354405,1440643534
2019-04-07,0.3627,0.3744,0.344413,0.361,0.359856,1398086395
2019-04-08,0.355581,0.36111,0.344167,0.35212,0.358234,1513421926
2019-04-09,0.347118,0.36303,0.34006,0.3549,0.349462,1076688924
2019-04-10,0.35409,0.3551,0.319125,0.3285,0.354792,1213341089
2019-04-11,0.33005,0.33242,0.314191,0.32765,0.330984,1641951210
2019-04-12,0.32765,0.33953,0.319815,0.3262,0.326346,1076074031
2019-04-13,0.32458,0.33414,0.321202,0.3316,0.326031,976688780
2019-04-14,0.32957,0.33534,0.31232,0.31854,0.328809,746765729
2019-04-15,0.3185,0.329,0.315366,0.326,0.320913,934107164
2019-04-16,0.3262,0.34467,0.319013,0.3359,0.327218,799796781
2019-04-17,0.33532,0.3499,0.332312,0.3363,0.335453,1137811633
2019-04-18,0.3363,0.339,0.326136,0.33167,0.337065,1092731769
2019-04-19,0.3323,0.33694,0.32109,0.3286,0.331902,1025167554
2019-04-20,0.326575,0.33164,0.314089,0.31958,0.328476,931570799
2019-04-21,0.319673,0.33427,0.316125,0.3245,0.322449,1005803846
2019-04-22,0.32381,0.33135,0.317774,0.32025,0.323934,1131094080
2019-04-23,0.3214,0.32292,0.287548,0.3014,0.321222,1077333990
2019-04-24,0.30098999,0.3092,0.2736,0.2865,0.302318,1517791002
2019-04-25,0.28596,0.31149,0.2812,0.303101,0.289384,1191205196
2019-04-26,0.2947,0.31097,0.28727,0.29921,0.298502,1226933036
2019-04-27,0.30548,0.31397,0.28695,0.291,0.296741,785963315
2019-04-28,0.3094,0.31257,0.28272,0.30679,0.297426,721572911
2019-04-29,0.28756,0.328,0.28747,0.30495,0.294289,890911784
2019-04-30,0.3057,0.327,0.29562,0.302992,0.309476,1229331267
2019-05-01,0.2997,0.322,0.295,0.29583,0.304696,914654614
2019-05-02,0.302226,0.3267,0.29492,0.3021,0.303239,890538619
2019-05-03,0.307832,0.33274,0.2942,0.29976999,0.308222,1221399046
2019-05-04,0.302801,0.31964,0.295,0.2972,0.304552,1162919063
2019-05-05,0.3146,0.32337,0.2913,0.3,0.302342,805245812
2019-05-06,0.302857,0.32303,0.2924,0.31182,0.302389,1048970512
2019-05-07,0.29326,0.31425,0.291,0.299565,0.299684,1082385112
2019-05-08,0.2972,0.31239,0.29002,0.29312,0.300721,927526280
2019-05-09,0.29313,0.30576,0.29,0.29773,0.296509,857521678
2019-05-10,0.2976,0.342,0.29676,0.32222,0.300387,1057594529
2019-05-11,0.31834,0.3327,0.30005,0.3108,0.324543,2226303541
2019-05-12,0.31095,0.3365,0.30772,0.324247,0.310074,2000224167
2019-05-13,0.32279,0.425,0.3207,0.4054,0.325475,1973949373
2019-05-14,0.4054,0.4725,0.40473,0.4593,0.409062,5834207845
2019-05-15,0.45524,0.4802,0.374,0.4201,0.456005,4535603094
2019-05-16,0.4202,0.425,0.35,0.3906,0.419707,4730708975
2019-05-17,0.3895,0.39697,0.363,0.3718,0.386193,3644156225
2019-05-18,0.37177,0.43,0.37001,0.418,0.372736,1866646601
2019-05-19,0.419,0.4191,0.378422,0.3999,0.4177,2803922255
2019-05-20,0.39988,0.40944,0.385962,0.39667,0.398003,2258366889
2019-05-21,0.3977,0.4141,0.3639,0.3717,0.397603,1811582122
2019-05-22,0.372422,0.3889,0.35927,0.37944,0.376637,2028827460
2019-05-23,0.378953,0.39627,0.370624,0.382845,0.381204,1595345471
2019-05-24,0.382308,0.39795,0.380567,0.385402,0.384541,1872678192
2019-05-25,0.3876,0.4194,0.3736,0.40924,0.38704,1363572843
2019-05-26,0.4099,0.44889,0.401897,0.434,0.408413,1848938650
2019-05-27,0.43604,0.46222,0.39,0.4488,0.434168,2736949591
2019-05-28,0.449,0.4592,0.42,0.4439,0.446549,3193961851
2019-05-29,0.44377,0.478,0.4,0.4196,0.443713,2538438749
2019-05-30,0.4178,0.4423,0.40613,0.4388,0.422395,3527827315
2019-05-31,0.438261,0.4418,0.41738,0.4303,0.438574,2225730799
2019-06-01,0.42937,0.4476,0.4275,0.4452,0.430583,1740720642
2019-06-02,0.444253,0.46582,0.4103,0.4173,0.444785,1595105832
2019-06-03,0.41767,0.4435,0.38297,0.39913,0.425764,2544969218
2019-06-04,0.3989,0.4134,0.387421,0.401,0.400667,2537240038
2019-06-05,0.40047,0.4288,0.390506,0.4201,0.402732,1768216479
2019-06-06,0.4201,0.4332,0.414179,0.4209,0.41954,2014934546
2019-06-07,0.42053,0.42365,0.40251,0.40848,0.42313,1659632775
2019-06-08,0.4093,0.4119,0.36821,0.38525,0.412411,1244578044
2019-06-09,0.385087,0.4057,0.38002,0.40165,0.388266,1575002838
2019-06-10,0.399691,0.4045,0.382108,0.39321,0.400427,1477656039
2019-06-11,0.3935,0.40474,0.387341,0.4031,0.394261,1186383476
2019-06-12,0.40285,0.4126,0.394768,0.3999,0.40176,1221700743
2019-06-13,0.3991,0.40571,0.39101,0.40363,0.400887,1209093571
2019-06-14,0.40432,0.41499,0.400647,0.4119,0.405921,1262403987
2019-06-15,0.4113,0.444,0.40636,0.42838,0.410419,1344741903
2019-06-16,0.42765,0.4637,0.42544,0.4486,0.427516,1981370152
2019-06-17,0.44849,0.457,0.41742,0.4271,0.44808,1979014573
2019-06-18,0.427,0.43983,0.4239,0.4351,0.428761,1832910177
2019-06-19,0.4354,0.43784,0.4206,0.431,0.436817,1150637870
2019-06-20,0.431,0.45123,0.429583,0.4457,0.429823,1296288449
2019-06-21,0.445,0.5175,0.4402,0.47403,0.443188,1546835769
2019-06-22,0.4745,0.49328,0.45939,0.468,0.474764,3641363867
2019-06-23,0.470029,0.476298,0.4455,0.4728,0.468291,2114801632
2019-06-24,0.47213,0.47778,0.45215,0.4661,0.470088,1641873591
2019-06-25,0.46527,0.49663,0.39,0.4624,0.468229,1958460938
2019-06-26,0.46184,0.471348,0.3863,0.410935,0.467451,3581004665
2019-06-27,0.4036,0.427499,0.3953,0.4248,0.408754,3038678719
2019-06-28,0.4239,0.431542,0.39978,0.425,0.427315,1974643651
2019-06-29,0.42395,0.43026,0.39062,0.3922,0.429378,1775096156
2019-06-30,0.393,0.422559,0.37704,0.40452,0.396411,1570726856
2019-07-01,0.40798,0.41187,0.38103,0.3984,0.406862,1783852226
2019-07-02,0.39886,0.40752,0.394305,0.40536,0.400204,1676193189
2019-07-03,0.4061,0.40659,0.38491,0.3869,0.408532,1436716899
2019-07-04,0.38666,0.3903,0.37364,0.37948,0.388719,1385563454
2019-07-05,0.3796,0.4118,0.378765,0.3898,0.378964,1286860595
2019-07-06,0.3898,0.40172,0.3865,0.3984,0.389055,1521409875
2019-07-07,0.3989,0.406,0.391544,0.40214,0.397047,1210813690
2019-07-08,0.4027,0.4085,0.3892,0.39437,0.401533,1253488309
2019-07-09,0.3939,0.39872,0.343441,0.3624,0.394168,1413299253
2019-07-10,0.36103,0.3632,0.30303,0.32876,0.363775,2300685763
2019-07-11,0.32876,0.3519,0.31922,0.3444,0.330335,2056220396
2019-07-12,0.3444,0.3458,0.323,0.3328,0.344118,1641965115
2019-07-13,0.33041,0.335742,0.29819,0.3048,0.332179,1076509239
2019-07-14,0.30381,0.3247,0.29431,0.3137,0.306426,1365358144
2019-07-15,0.3128,0.32032,0.2821,0.2954,0.31531,1638295919
2019-07-16,0.2957,0.3267,0.2916,0.31071,0.296726,1527503243
2019-07-17,0.3111,0.32734,0.30248,0.3212,0.310613,2478342585
2019-07-18,0.3212,0.32303,0.3099,0.31941,0.323176,1460358426
